customerID,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,PaperlessBilling,NumServices,MonthlyCharges,TotalCharges,Churn
CUST-11757,0,No,No,44,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,1,76.62,3344.08,Yes
CUST-11758,0,Yes,No,41,Month-to-month,No,No,Yes,Mailed check,Yes,4,29.55,1210.66,No
CUST-11759,0,No,Yes,42,Month-to-month,No,No,No,Credit card,Yes,4,42.7,1797.75,No
CUST-11760,0,No,Yes,28,One year,DSL,No internet service,No,Credit card,Yes,5,73.8,2041.42,No
CUST-11761,1,No,No,29,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,1,73.53,2139.91,Yes
CUST-11762,0,No,No,0,Month-to-month,DSL,No,No,Electronic check,No,5,62.86, ,Yes
CUST-11763,0,No,No,43,One year,No,No,Yes,Electronic check,Yes,2,18.0,802.1,No
CUST-11764,0,Yes,No,42,Month-to-month,Fiber optic,No,Yes,Credit card,Yes,2,83.88,3532.06,Yes
CUST-11765,1,Yes,No,68,Month-to-month,DSL,Yes,No internet service,Credit card,Yes,1,61.52,4198.4,No
CUST-11766,0,No,No,36,Two year,DSL,Yes,Yes,Electronic check,Yes,2,64.77,2370.9,No
CUST-11767,0,No,No,34,Two year,Fiber optic,No,No,Bank transfer,No,3,82.33,2821.42,No
CUST-11768,1,Yes,No,4,One year,No,No,Yes,Mailed check,No,2,22.44,89.52,Yes
CUST-11769,1,No,No,14,Month-to-month,No,Yes,No,Electronic check,No,2,34.03,392.94,No
CUST-11770,0,No,No,24,Month-to-month,DSL,No,Yes,Credit card,Yes,4,62.24,1514.31,Yes
CUST-11771,0,Yes,No,27,Two year,DSL,Yes,No,Credit card,Yes,1,52.37,1377.51,No
CUST-11772,1,Yes,No,26,One year,Fiber optic,No,No,Credit card,Yes,6,98.82,2565.87,No
CUST-11773,0,Yes,No,28,One year,Fiber optic,Yes,No,Electronic check,Yes,2,79.56,2242.52,Yes
CUST-11774,0,Yes,No,56,One year,DSL,No,No internet service,Mailed check,No,5,73.67,4178.84,Yes
CUST-11775,0,Yes,No,9,Month-to-month,DSL,Yes,Yes,Credit card,Yes,4,69.39,698.2,Yes
CUST-11776,0,Yes,No,24,Month-to-month,No,No,No,Bank transfer,Yes,5,39.36,907.79,No
CUST-11777,0,Yes,No,11,Two year,Fiber optic,Yes,Yes,Mailed check,Yes,2,73.46,755.43,Yes
CUST-11778,0,Yes,No,22,Two year,Fiber optic,No,No internet service,Mailed check,Yes,2,64.01,1421.25,No
CUST-11779,0,No,No,49,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,1,72.42,3558.28,Yes
CUST-11780,0,Yes,No,3,One year,Fiber optic,Yes,No,Bank transfer,Yes,2,72.44,169.24,Yes
CUST-11781,0,No,No,24,Month-to-month,Fiber optic,No,No,Credit card,No,4,90.52,2171.82,Yes
CUST-11782,0,No,No,1,Two year,DSL,No,No,Electronic check,Yes,4,60.98,84.88,No
CUST-11783,0,No,Yes,69,Month-to-month,DSL,No,No internet service,Electronic check,Yes,5,66.14,4514.45,Yes
CUST-11784,0,No,No,53,One year,No,No,Yes,Mailed check,Yes,6,51.87,2709.33,No
CUST-11785,0,No,No,17,Month-to-month,No,No,No,Mailed check,Yes,5,44.88,737.19,No
CUST-11786,0,Yes,No,14,One year,Fiber optic,No,No internet service,Mailed check,No,3,82.8,1150.71,No
CUST-11787,0,No,No,7,One year,DSL,No,No internet service,Electronic check,Yes,3,68.62,508.1,Yes
CUST-11788,1,Yes,No,34,Month-to-month,DSL,No,No,Bank transfer,No,6,76.43,2585.56,No
CUST-11789,0,No,No,55,Two year,DSL,Yes,No,Electronic check,No,5,65.0,3577.21,No
CUST-11790,0,No,No,42,Two year,No,No,No,Bank transfer,Yes,3,31.27,1403.19,No
CUST-11791,0,Yes,No,64,Two year,No,Yes,No,Mailed check,No,5,47.23,2984.47,No
CUST-11792,0,Yes,No,25,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,1,75.72,1866.88,No
CUST-11793,1,No,No,20,One year,No,Yes,No internet service,Bank transfer,No,5,35.77,742.52,No
CUST-11794,1,Yes,No,34,One year,DSL,Yes,No,Bank transfer,Yes,6,77.37,2670.1,No
CUST-11795,0,Yes,No,14,One year,Fiber optic,No,No,Bank transfer,No,4,95.54,1354.15,No
CUST-11796,0,Yes,No,71,Month-to-month,DSL,No internet service,No,Mailed check,Yes,4,70.09,5048.75,Yes
CUST-11797,0,Yes,Yes,13,One year,DSL,Yes,Yes,Mailed check,Yes,1,58.76,776.58,Yes
CUST-11798,0,No,No,34,Month-to-month,No,No,No internet service,Mailed check,No,4,50.42,1635.24,No
CUST-11799,0,No,Yes,38,Month-to-month,No,No,No,Mailed check,Yes,2,39.38,1500.32,Yes
CUST-11800,1,Yes,No,4,Month-to-month,DSL,No internet service,Yes,Mailed check,Yes,6,74.04,273.32,Yes
CUST-11801,0,Yes,No,34,Month-to-month,DSL,No,No,Mailed check,Yes,2,52.75,1848.85,Yes
CUST-11802,0,Yes,No,33,Month-to-month,Fiber optic,Yes,Yes,Electronic check,Yes,2,68.02,2283.24,Yes
CUST-11803,0,Yes,No,18,Month-to-month,DSL,Yes,Yes,Bank transfer,Yes,3,58.57,990.67,No
CUST-11804,0,No,No,9,One year,Fiber optic,No,No,Electronic check,Yes,5,95.61,914.5,No
CUST-11805,0,No,No,3,Month-to-month,Fiber optic,Yes,No,Credit card,Yes,6,97.26,329.35,Yes
CUST-11806,0,Yes,No,0,Month-to-month,DSL,No internet service,No,Bank transfer,No,3,47.17, ,Yes
CUST-11807,0,No,No,35,One year,DSL,No internet service,Yes,Electronic check,Yes,2,52.28,1826.66,No
CUST-11808,0,Yes,No,6,Two year,DSL,No internet service,No,Bank transfer,No,5,71.37,483.91,No
CUST-11809,0,No,No,70,Two year,No,No,Yes,Mailed check,Yes,4,31.84,2149.94,No
CUST-11810,0,No,Yes,17,Two year,Fiber optic,No,No internet service,Credit card,No,3,84.49,1454.15,No
CUST-11811,1,No,Yes,47,Two year,Fiber optic,No,Yes,Credit card,No,6,99.59,4724.47,Yes
CUST-11812,0,No,No,49,One year,DSL,Yes,No internet service,Credit card,No,3,65.21,3191.74,No
CUST-11813,0,No,Yes,36,Two year,Fiber optic,Yes,Yes,Mailed check,Yes,4,98.28,3564.0,No
CUST-11814,0,Yes,No,64,Two year,DSL,,Yes,Credit card,Yes,6,69.73,4466.85,No
CUST-11815,0,Yes,Yes,8,Month-to-month,DSL,No,No,Bank transfer,No,2,55.1,409.44,Yes
CUST-11816,0,Yes,No,17,Two year,Fiber optic,No internet service,No,Credit card,No,6,98.29,1638.57,No
CUST-11817,0,No,Yes,18,Two year,Fiber optic,No internet service,No internet service,Electronic check,Yes,6,100.9,1844.68,Yes
CUST-11818,0,No,Yes,9,One year,DSL,No,No,Credit card,No,3,61.72,530.05,Yes
CUST-11819,1,No,No,21,Two year,Fiber optic,No,No,Bank transfer,No,3,92.05,1872.07,Yes
CUST-11820,0,No,No,22,Month-to-month,No,Yes,Yes,Electronic check,Yes,1,18.0,400.9,Yes
CUST-11821,0,Yes,No,55,Month-to-month,DSL,Yes,No,Credit card,No,1,52.01,2840.03,No
CUST-11822,0,No,No,22,One year,DSL,Yes,No,Bank transfer,No,6,74.92,1600.28,No
CUST-11823,1,No,Yes,63,One year,Fiber optic,No,No internet service,Credit card,Yes,3,82.09,5174.54,Yes
CUST-11824,1,Yes,No,56,Two year,DSL,No,No,Electronic check,Yes,5,53.92,3050.21,No
CUST-11825,0,Yes,No,65,Two year,Fiber optic,No internet service,No,Mailed check,Yes,2,78.63,5111.76,No
CUST-11826,0,Yes,Yes,7,One year,Fiber optic,No internet service,No internet service,Bank transfer,Yes,2,74.74,480.53,No
CUST-11827,0,Yes,No,71,Two year,Fiber optic,Yes,Yes,Electronic check,Yes,5,102.57,7301.74,No
CUST-11828,0,No,No,44,Month-to-month,Fiber optic,No,No,Bank transfer,No,4,90.25,4012.41,Yes
CUST-11829,0,No,No,71,Two year,Fiber optic,Yes,No internet service,Bank transfer,Yes,2,74.23,5358.85,No
CUST-11830,0,No,No,25,Month-to-month,Fiber optic,No,No,Electronic check,No,1,62.18,1612.17,Yes
CUST-11831,0,Yes,No,69,One year,DSL,No,No,Bank transfer,No,5,71.04,4861.55,No
CUST-11832,0,No,Yes,42,Month-to-month,DSL,Yes,No internet service,Electronic check,No,1,53.68,2288.88,No
CUST-11833,0,No,No,5,One year,Fiber optic,Yes,Yes,Credit card,Yes,1,73.21,376.31,Yes
CUST-11834,0,Yes,No,29,Month-to-month,DSL,Yes,No internet service,Credit card,Yes,2,57.62,1624.9,Yes
CUST-11835,0,No,Yes,10,Month-to-month,DSL,Yes,No,Mailed check,No,6,69.91,710.45,Yes
CUST-11836,0,Yes,Yes,68,One year,Fiber optic,No internet service,No,Mailed check,Yes,4,94.4,6495.95,Yes
CUST-11837,0,Yes,No,22,One year,Fiber optic,Yes,No,Mailed check,Yes,1,80.46,1817.95,No
CUST-11838,0,Yes,No,16,Month-to-month,DSL,No,No,Mailed check,Yes,6,62.17,954.18,Yes
CUST-11839,0,Yes,No,40,One year,Fiber optic,No internet service,Yes,Credit card,Yes,6,88.63,3545.75,No
CUST-11840,0,No,No,31,Month-to-month,Fiber optic,No,Yes,Electronic check,No,5,104.69,3265.06,Yes
CUST-11841,0,Yes,No,7,Month-to-month,Fiber optic,No,No,Mailed check,Yes,1,80.09,491.43,Yes
CUST-11842,0,Yes,No,59,Month-to-month,DSL,No internet service,No,Electronic check,Yes,1,41.93,2406.05,Yes
CUST-11843,0,Yes,No,61,One year,No,Yes,No,Bank transfer,Yes,6,37.58,2298.57,No
CUST-11844,0,Yes,No,54,One year,DSL,Yes,Yes,Credit card,Yes,5,68.75,3719.21,No
CUST-11845,0,Yes,Yes,45,One year,No,No,Yes,Electronic check,Yes,5,35.65,1530.7,No
CUST-11846,0,Yes,Yes,29,Two year,Fiber optic,,Yes,Electronic check,No,3,81.6,2381.92,Yes
CUST-11847,0,No,No,39,One year,DSL,No internet service,No,Electronic check,No,4,62.72,2489.56,No
CUST-11848,0,Yes,Yes,38,Two year,No,Yes,Yes,Electronic check,No,2,28.46,1072.75,No
CUST-11849,0,No,No,12,Two year,Fiber optic,No,Yes,Mailed check,Yes,1,81.26,977.51,Yes
CUST-11850,0,Yes,No,5,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,2,90.01,472.91,Yes
CUST-11851,0,No,No,18,Month-to-month,Fiber optic,No internet service,No,Mailed check,Yes,4,85.13,1549.9,Yes
CUST-11852,0,No,No,33,Month-to-month,Fiber optic,Yes,No,Electronic check,No,3,76.72,2465.02,Yes
CUST-11853,0,Yes,No,11,One year,Fiber optic,Yes,Yes,Bank transfer,No,4,90.33,957.43,No
CUST-11854,0,Yes,Yes,7,Month-to-month,No,No internet service,No internet service,Credit card,No,3,43.29,287.2,Yes
CUST-11855,1,No,No,62,Month-to-month,DSL,No,No,Mailed check,Yes,4,60.58,3721.53,No
CUST-11856,0,Yes,Yes,27,Two year,Fiber optic,Yes,No,Electronic check,Yes,6,102.1,2815.38,Yes
CUST-11857,0,No,No,42,Two year,Fiber optic,Yes,Yes,Bank transfer,No,4,82.98,3510.54,Yes
CUST-11858,0,Yes,Yes,38,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,Yes,6,97.13,3646.55,Yes
CUST-11859,0,Yes,Yes,53,Month-to-month,Fiber optic,No,No,Credit card,No,6,90.03,4763.02,Yes
CUST-11860,0,No,Yes,54,Month-to-month,Fiber optic,No,Yes,Credit card,No,4,88.06,4800.46,Yes
CUST-11861,0,No,No,21,Month-to-month,Fiber optic,No internet service,No,Credit card,Yes,6,96.3,1996.45,Yes
CUST-11862,0,Yes,Yes,61,Two year,DSL,Yes,No,Electronic check,No,2,57.65,3550.71,No
CUST-11863,0,No,No,27,One year,DSL,Yes,Yes,Electronic check,No,4,73.67,2044.42,No
CUST-11864,0,No,No,60,Month-to-month,Fiber optic,No,Yes,Credit card,No,1,72.17,4378.85,No
CUST-11865,0,Yes,No,29,Month-to-month,DSL,No internet service,Yes,Mailed check,Yes,1,37.5,1094.72,Yes
CUST-11866,0,Yes,No,8,Month-to-month,DSL,Yes,No,Mailed check,Yes,1,48.29,436.36,No
CUST-11867,0,Yes,Yes,55,Month-to-month,DSL,No,Yes,Bank transfer,No,1,51.3,2800.61,No
CUST-11868,1,Yes,No,2,Month-to-month,Fiber optic,Yes,No,Electronic check,Yes,3,84.71,268.86,Yes
CUST-11869,0,No,No,56,One year,No,Yes,No,Bank transfer,Yes,5,41.56,2336.99,No
CUST-11870,0,Yes,No,3,Month-to-month,Fiber optic,No internet service,No,Credit card,Yes,6,105.93,363.66,Yes
CUST-11871,0,Yes,No,15,Two year,DSL,Yes,No internet service,Bank transfer,Yes,6,72.82,1077.82,No
CUST-11872,0,No,No,44,Month-to-month,No,Yes,No internet service,Mailed check,No,2,28.37,1268.26,Yes
CUST-11873,0,No,No,68,One year,DSL,No,No,Credit card,Yes,3,53.83,3682.18,No
CUST-11874,0,No,Yes,29,Month-to-month,No,No,No,Bank transfer,Yes,3,23.02,630.43,No
CUST-11875,0,No,No,8,Month-to-month,Fiber optic,No,No,Electronic check,Yes,1,76.48,573.5,Yes
CUST-11876,0,Yes,Yes,17,Two year,DSL,No internet service,No internet service,Bank transfer,Yes,1,50.97,858.31,No
CUST-11877,0,No,No,65,One year,Fiber optic,Yes,No,Electronic check,Yes,3,77.14,5058.31,No
CUST-11878,0,Yes,No,53,Month-to-month,DSL,No,Yes,Electronic check,Yes,6,71.73,3728.43,No
CUST-11879,0,Yes,Yes,7,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,3,82.64,563.97,Yes
CUST-11880,0,Yes,Yes,28,One year,DSL,Yes,Yes,Electronic check,Yes,3,54.75,1585.39,No
CUST-11881,0,No,No,19,Two year,No,No,No,Electronic check,No,6,42.24,753.27,No
CUST-11882,0,No,No,12,One year,Fiber optic,No,Yes,Bank transfer,Yes,3,85.93,1081.32,Yes
CUST-11883,0,Yes,No,61,Month-to-month,No,No internet service,Yes,Electronic check,Yes,5,41.15,2465.04,No
CUST-11884,0,No,No,45,Month-to-month,No,No internet service,No internet service,Mailed check,Yes,6,43.45,1918.59,Yes
CUST-11885,0,No,No,13,Month-to-month,DSL,No internet service,No,Electronic check,No,1,44.33,570.4,No
CUST-11886,0,Yes,No,47,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,4,87.22,4174.28,No
CUST-11887,1,No,Yes,30,One year,No,Yes,No internet service,Credit card,Yes,3,39.05,1145.9,No
CUST-11888,0,Yes,No,4,One year,Fiber optic,No internet service,No internet service,Electronic check,No,1,75.74,233.64,Yes
CUST-11889,0,No,No,32,Month-to-month,DSL,No,No,Bank transfer,No,1,48.08,1482.48,Yes
CUST-11890,0,Yes,No,13,One year,DSL,No,No internet service,Electronic check,Yes,4,64.85,880.33,Yes
CUST-11891,1,Yes,No,17,One year,DSL,,No,Electronic check,No,4,71.19,1156.04,No
CUST-11892,0,Yes,Yes,64,One year,No,Yes,Yes,Mailed check,No,4,40.94,2667.68,No
CUST-11893,0,Yes,Yes,51,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,Yes,5,94.06,4799.85,No
CUST-11894,1,No,Yes,9,Month-to-month,Fiber optic,No,No,Electronic check,No,5,96.33,865.68,Yes
CUST-11895,0,No,Yes,62,Month-to-month,No,No,No internet service,Bank transfer,Yes,1,23.55,1471.99,No
CUST-11896,1,Yes,No,41,Month-to-month,DSL,Yes,Yes,Credit card,No,1,50.6,2042.56,No
CUST-11897,0,No,Yes,63,Month-to-month,Fiber optic,No,Yes,Credit card,No,3,80.57,5081.42,No
CUST-11898,0,No,No,54,Month-to-month,DSL,No internet service,Yes,Credit card,No,4,53.7,2852.08,No
CUST-11899,0,No,No,24,Month-to-month,DSL,No,No,Mailed check,Yes,6,74.06,1831.4,Yes
CUST-11900,0,No,No,39,Month-to-month,DSL,Yes,No internet service,Electronic check,No,6,74.08,2848.03,No
CUST-11901,1,Yes,No,38,Two year,DSL,No,No,Electronic check,Yes,5,65.77,2516.82,No
CUST-11902,0,Yes,No,52,One year,Fiber optic,No internet service,Yes,Mailed check,Yes,2,85.21,4389.53,Yes
CUST-11903,1,No,No,18,Month-to-month,Fiber optic,No internet service,No,Credit card,No,4,83.67,1484.73,Yes
CUST-11904,0,No,No,24,Two year,DSL,Yes,No,Electronic check,Yes,1,38.87,917.93,No
CUST-11905,0,No,No,17,Month-to-month,DSL,No internet service,No,Electronic check,No,3,54.32,1042.69,Yes
CUST-11906,1,No,No,21,Month-to-month,Fiber optic,No,No,Mailed check,Yes,1,65.25,1369.67,No
CUST-11907,0,Yes,No,11,Two year,DSL,No,Yes,Credit card,Yes,6,74.03,781.47,No
CUST-11908,1,No,No,2,Month-to-month,No,No,No,Mailed check,Yes,3,28.99,40.2,Yes
CUST-11909,0,Yes,No,68,Month-to-month,No,Yes,No,Bank transfer,Yes,5,48.41,3231.69,Yes
CUST-11910,0,Yes,No,5,Month-to-month,Fiber optic,No,Yes,Mailed check,Yes,1,80.28,394.89,Yes
CUST-11911,0,Yes,No,64,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,6,91.45,5926.84,Yes
CUST-11912,0,Yes,No,0,One year,Fiber optic,Yes,No,Mailed check,No,4,83.15, ,No
CUST-11913,0,No,No,56,Month-to-month,Fiber optic,No internet service,No,Bank transfer,No,1,77.71,4387.9,Yes
CUST-11914,0,Yes,No,23,Month-to-month,No,Yes,Yes,Bank transfer,No,3,39.38,869.34,Yes
CUST-11915,0,No,No,37,Month-to-month,No,No internet service,Yes,Mailed check,Yes,2,18.0,657.87,Yes
CUST-11916,0,No,No,20,Month-to-month,Fiber optic,No,No,Electronic check,Yes,1,76.19,1531.96,Yes
CUST-11917,1,No,No,35,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,No,1,61.31,2116.84,No
CUST-11918,0,No,Yes,32,Two year,No,Yes,No internet service,Electronic check,Yes,5,39.21,1270.72,No
CUST-11919,0,Yes,No,38,One year,DSL,No,No,Electronic check,Yes,6,78.56,3009.9,Yes
CUST-11920,1,Yes,No,28,Month-to-month,Fiber optic,No,No,Electronic check,No,4,106.06,2991.39,Yes
CUST-11921,0,Yes,No,39,One year,Fiber optic,No internet service,No,Bank transfer,Yes,5,91.07,3545.69,No
CUST-11922,0,Yes,No,60,Month-to-month,Fiber optic,Yes,No,Credit card,No,1,67.02,4064.84,No
CUST-11923,0,No,No,31,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,Yes,2,75.92,2343.22,Yes
CUST-11924,0,Yes,No,26,Month-to-month,DSL,No internet service,Yes,Bank transfer,Yes,1,49.9,1283.45,No
CUST-11925,0,Yes,Yes,9,Month-to-month,DSL,Yes,No,Credit card,Yes,6,67.98,669.48,No
CUST-11926,0,Yes,Yes,26,One year,Fiber optic,No,No,Credit card,No,5,86.95,2216.42,Yes
CUST-11927,0,No,No,9,Two year,No,Yes,No internet service,Electronic check,No,6,44.44,331.84,Yes
CUST-11928,0,No,No,13,Month-to-month,No,Yes,No,Electronic check,No,6,49.37,607.1,Yes
CUST-11929,0,Yes,No,69,Month-to-month,Fiber optic,No,No,Electronic check,Yes,2,77.98,5396.11,Yes
CUST-11930,0,No,Yes,6,One year,DSL,No,No,Credit card,No,4,57.71,397.6,No
CUST-11931,0,No,No,35,Month-to-month,No,No,Yes,Electronic check,Yes,4,33.98,1162.88,No
CUST-11932,0,No,No,60,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,5,90.02,5473.79,Yes
CUST-11933,1,Yes,No,69,Two year,Fiber optic,No,Yes,Mailed check,No,5,86.5,5969.59,No
CUST-11934,0,No,No,10,Two year,Fiber optic,No internet service,No internet service,Bank transfer,No,3,79.26,787.98,No
CUST-11935,0,Yes,No,11,Two year,DSL,Yes,Yes,Bank transfer,No,1,53.36,552.96,No
CUST-11936,0,Yes,No,27,Month-to-month,No,No,No,Bank transfer,Yes,6,45.62,1309.79,Yes
CUST-11937,0,No,No,40,Month-to-month,Fiber optic,No,Yes,Bank transfer,No,5,81.98,3273.19,No
CUST-11938,0,No,Yes,70,Month-to-month,Fiber optic,No,No,Credit card,Yes,6,103.15,7167.22,No
CUST-11939,0,Yes,Yes,15,Two year,No,No,Yes,Electronic check,No,2,31.5,570.81,Yes
CUST-11940,1,No,No,12,Month-to-month,Fiber optic,No,No,Credit card,Yes,1,66.2,810.15,Yes
CUST-11941,0,Yes,No,18,Month-to-month,No,No,No internet service,Bank transfer,Yes,6,44.81,838.53,No
CUST-11942,0,No,No,63,Month-to-month,Fiber optic,No,No,Electronic check,Yes,5,87.75,5595.51,Yes
CUST-11943,0,No,No,2,One year,Fiber optic,No internet service,Yes,Credit card,Yes,6,101.06,226.7,Yes
CUST-11944,0,No,No,27,One year,No,No,No internet service,Credit card,Yes,3,31.27,883.29,Yes
CUST-11945,0,No,No,8,One year,No,No,No,Credit card,No,6,46.56,374.65,No
CUST-11946,0,No,No,11,Month-to-month,No,Yes,Yes,Credit card,No,2,27.86,335.81,No
CUST-11947,0,No,No,66,One year,No,No,No,Mailed check,Yes,5,33.62,2217.55,No
CUST-11948,1,No,No,0,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,Yes,3,91.93, ,Yes
CUST-11949,1,No,No,23,Month-to-month,DSL,No internet service,No,Electronic check,No,1,53.47,1234.6,Yes
CUST-11950,0,Yes,No,66,Month-to-month,Fiber optic,No,No,Credit card,No,5,88.02,5793.45,No
CUST-11951,0,No,No,44,Month-to-month,No,Yes,No,Credit card,Yes,3,34.65,1544.78,Yes
CUST-11952,0,Yes,Yes,5,Month-to-month,Fiber optic,Yes,No,Credit card,No,1,80.34,421.77,Yes
CUST-11953,1,No,No,33,Two year,Fiber optic,No,No,Credit card,Yes,5,92.83,3096.15,No
CUST-11954,0,Yes,No,70,Month-to-month,No,No internet service,No,Bank transfer,No,5,51.84,3654.38,Yes
CUST-11955,0,Yes,No,29,Month-to-month,No,No,No,Electronic check,No,2,46.51,1428.79,Yes
CUST-11956,0,No,Yes,38,One year,No,Yes,Yes,Electronic check,Yes,6,46.24,1799.23,No
CUST-11957,0,Yes,No,38,One year,Fiber optic,No,No,Mailed check,Yes,5,89.0,3373.71,No
CUST-11958,0,Yes,No,48,Month-to-month,Fiber optic,No internet service,No internet service,Bank transfer,No,1,68.56,3309.0,No
CUST-11959,1,No,No,13,One year,No,No internet service,Yes,Electronic check,Yes,3,20.22,319.37,No
CUST-11960,0,Yes,No,61,Month-to-month,DSL,Yes,Yes,Credit card,Yes,6,79.49,4810.89,No
CUST-11961,1,Yes,Yes,72,Month-to-month,DSL,No,Yes,Bank transfer,Yes,2,51.88,3815.93,No
CUST-11962,0,No,No,10,One year,No,No internet service,Yes,Electronic check,No,6,52.25,491.51,No
CUST-11963,0,Yes,No,59,One year,Fiber optic,No,No internet service,Credit card,Yes,4,94.46,5609.15,No
CUST-11964,0,Yes,Yes,59,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,5,86.01,5074.85,Yes
CUST-11965,0,Yes,No,54,Month-to-month,DSL,No,No,Bank transfer,No,5,61.92,3341.64,Yes
CUST-11966,0,Yes,No,27,Month-to-month,Fiber optic,No,No,Mailed check,No,4,98.47,2606.57,Yes
CUST-11967,0,Yes,Yes,34,Month-to-month,No,Yes,No,Mailed check,Yes,4,37.58,1314.02,No
CUST-11968,0,Yes,No,61,Two year,Fiber optic,Yes,No internet service,Electronic check,Yes,4,84.04,5074.91,No
CUST-11969,0,No,No,11,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,4,81.73,841.32,Yes
CUST-11970,0,No,No,60,Two year,Fiber optic,Yes,No,Bank transfer,Yes,5,91.65,5545.39,No
CUST-11971,0,Yes,No,67,Month-to-month,No,No,No,Credit card,Yes,3,42.55,2922.43,No
CUST-11972,0,Yes,Yes,49,Two year,No,No internet service,No,Credit card,Yes,3,37.61,1816.2,No
CUST-11973,1,No,No,24,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,Yes,5,93.59,2286.28,Yes
CUST-11974,0,No,No,40,Month-to-month,Fiber optic,Yes,Yes,Credit card,No,5,102.03,4113.06,No
CUST-11975,0,Yes,Yes,3,Month-to-month,DSL,Yes,No,Electronic check,Yes,4,71.37,210.45,Yes
CUST-11976,0,Yes,No,68,Month-to-month,Fiber optic,No,No,Electronic check,Yes,3,85.5,5867.43,No
CUST-11977,0,Yes,Yes,24,Two year,DSL,No,No,Bank transfer,No,4,79.66,1905.3,No
CUST-11978,0,No,No,4,One year,Fiber optic,Yes,No internet service,Credit card,Yes,4,86.52,366.78,Yes
CUST-11979,1,No,No,57,One year,Fiber optic,No internet service,No,Credit card,No,3,90.09,5084.98,No
CUST-11980,0,No,No,48,Month-to-month,DSL,Yes,Yes,Credit card,Yes,2,51.64,2430.28,No
CUST-11981,0,Yes,No,45,One year,DSL,Yes,No,Electronic check,Yes,4,68.42,3125.66,No
CUST-11982,0,Yes,Yes,3,One year,DSL,No,No internet service,Electronic check,Yes,3,57.01,193.08,No
CUST-11983,0,Yes,No,54,Two year,DSL,No,No,Electronic check,Yes,1,52.27,2816.88,No
CUST-11984,0,Yes,No,46,One year,Fiber optic,No,No internet service,Bank transfer,No,6,111.34,5197.95,No
CUST-11985,0,Yes,No,57,One year,DSL,No,No internet service,Mailed check,Yes,5,73.21,4248.86,No
CUST-11986,0,No,No,60,Month-to-month,DSL,No internet service,No internet service,Electronic check,Yes,1,52.36,3159.17,No
CUST-11987,0,Yes,Yes,15,Two year,No,Yes,No,Mailed check,Yes,2,24.35,307.02,No
CUST-11988,0,No,Yes,15,Month-to-month,DSL,No,No,Mailed check,Yes,4,64.13,957.49,Yes
CUST-11989,0,Yes,Yes,67,Month-to-month,No,Yes,No internet service,Bank transfer,Yes,6,40.95,2710.35,No
CUST-11990,0,Yes,Yes,38,Two year,Fiber optic,No,No internet service,Mailed check,Yes,3,88.82,3378.74,No
CUST-11991,0,No,Yes,31,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,5,97.67,2990.32,Yes
CUST-11992,0,No,No,20,Month-to-month,Fiber optic,No,Yes,Bank transfer,No,1,73.42,1420.55,Yes
CUST-11993,0,Yes,No,46,Month-to-month,DSL,Yes,No,Bank transfer,No,4,72.98,3266.58,No
CUST-11994,0,No,No,55,Month-to-month,No,No internet service,No,Electronic check,Yes,5,51.64,2846.89,No
CUST-11995,0,Yes,No,0,Two year,No,No,No internet service,Electronic check,No,6,47.9, ,Yes
CUST-11996,0,Yes,No,40,Two year,Fiber optic,No internet service,No,Credit card,Yes,2,82.39,3282.79,No
